typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","99908137","false","8","kg","99908137","false","99908137","false","0","false",,"20935367.227","20935367.227","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","124009530","false","8","kg","124009530","false","124009530","false","0","false",,"27066511.157","27066511.157","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","10406","false","8","kg","10406","false","10406","false","0","false",,"8867.092","8867.092","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","31095035","false","8","kg","31095035","false","31095035","false","0","false",,"6865053.351","6865053.351","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","122307801","false","8","kg","122307801","false","122307801","false","0","false",,"25094559.267","25094559.267","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","13290","false","8","kg","13290","false","13290","false","0","false",,"5224.123","5224.123","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","158322768","false","8","kg","158322768","false","158322768","false","0","false",,"29228258.255","29228258.255","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","352","false","8","kg","352","false","352","false","0","false",,"266.747","266.747","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","184260038","false","8","kg","184260038","false","184260038","false","0","false",,"35824818.217","35824818.217","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2834325","false","8","kg","2834325","false","2834325","false","0","false",,"520337.624","520337.624","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4644","false","8","kg","4644","false","4644","false","0","false",,"2605.618","2605.618","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","217984906","false","8","kg","217984906","false","217984906","false","0","false",,"38419073.494","38419073.494","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4299","false","8","kg","4299","false","4299","false","0","false",,"6511.469","6511.469","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","400","false","8","kg","400","false","400","false","0","false",,"5319.482","5319.482","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4606614","false","8","kg","4606614","false","4606614","false","0","false",,"1323098.773","1323098.773","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","744740","false","8","kg","744740","false","744740","false","0","false",,"321635.377","321635.377","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","124","false","8","kg","124","false","124","false","0","false",,"851.787","851.787","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","155490897","false","8","kg","155490897","false","155490897","false","0","false",,"32962423.925","32962423.925","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","37962","false","8","kg","37962","false","37962","false","0","false",,"17918.459","17918.459","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","39586","false","8","kg","39586","false","39586","false","0","false",,"48309.609","48309.609","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","272","false","8","kg","272","false","272","false","0","false",,"1537.341","1537.341","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","260.667","true","-1","N/A","0","false","260.667","true","0","false",,"96.648","96.648","0","false","true",
"C","A","20170101","2017","52","2017","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","3903258","false","8","kg","3903258","false","3903258","false","0","false",,"1210836.823","1210836.823","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8932036","false","8","kg","8932036","false","8932036","false","0","false",,"2316839.508","2316839.508","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7688","false","8","kg","7688","false","7688","false","0","false",,"22744.775","22744.775","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","928916.435","true","-1","N/A","0","false","928916.435","true","0","false",,"450405.021","450405.021","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","380721.359","true","-1","N/A","0","false","380721.359","true","0","false",,"104055.446","104055.446","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","330","false","8","kg","330","false","330","false","0","false",,"125.477","125.477","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","202050668","false","8","kg","202050668","false","202050668","false","0","false",,"48013689.74","48013689.74","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","13200093","false","8","kg","13200093","false","13200093","false","0","false",,"3431987.59","3431987.59","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","71646774.659","true","-1","N/A","0","false","71646774.659","true","0","false",,"15065277.482","15065277.482","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","203951","false","8","kg","203951","false","203951","false","0","false",,"119000.601","119000.601","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","23084","false","8","kg","23084","false","23084","false","0","false",,"9561.643","9561.643","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","54189582","false","8","kg","54189582","false","54189582","false","0","false",,"12577083.943","12577083.943","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","130172150","false","8","kg","130172150","false","130172150","false","0","false",,"30847679.487","30847679.487","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","213","false","8","kg","213","false","213","false","0","false",,"1021.172","1021.172","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","33818866","false","8","kg","33818866","false","33818866","false","0","false",,"7077543.002","7077543.002","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","57840973","false","8","kg","57840973","false","57840973","false","0","false",,"14578190.353","14578190.353","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","974","false","8","kg","974","false","974","false","0","false",,"2199.859","2199.859","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","242592911","false","8","kg","242592911","false","242592911","false","0","false",,"53659232.944","53659232.944","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7420931","false","8","kg","7420931","false","7420931","false","0","false",,"1733891.673","1733891.673","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","141065126","false","8","kg","141065126","false","141065126","false","0","false",,"34459473.477","34459473.477","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2954333","false","8","kg","2954333","false","2954333","false","0","false",,"996414.454","996414.454","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","6569980","false","8","kg","6569980","false","6569980","false","0","false",,"2071400.434","2071400.434","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","74820665","false","8","kg","74820665","false","74820665","false","0","false",,"15145853.976","15145853.976","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","7480.567","true","-1","N/A","0","false","7480.567","true","0","false",,"6447.401","6447.401","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","514","false","8","kg","514","false","514","false","0","false",,"763.543","763.543","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","303144","false","8","kg","303144","false","303144","false","0","false",,"120549.045","120549.045","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","34900","false","8","kg","34900","false","34900","false","0","false",,"60051.6","60051.6","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","201","false","8","kg","201","false","201","false","0","false",,"2082.39","2082.39","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","182796210","false","8","kg","182796210","false","182796210","false","0","false",,"40566235.449","40566235.449","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8024","false","8","kg","8024","false","8024","false","0","false",,"14140.232","14140.232","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","31403.912","true","-1","N/A","0","false","31403.912","true","0","false",,"58715.4","58715.4","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","12381.797","true","-1","N/A","0","false","12381.797","true","0","false",,"5252.696","5252.696","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","35","false","8","kg","35","false","35","false","0","false",,"66.743","66.743","0","false","true",
"C","A","20180101","2018","52","2018","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1005","Maize (corn)","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1975","false","8","kg","1975","false","1975","false","0","false",,"14235.007","14235.007","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14743369","false","8","kg","14743369","false","14743369","false","0","false",,"3839418.944","3839418.944","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6120","false","8","kg","6120","false","6120","false","0","false",,"22134.416","22134.416","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1034455.766","true","-1","N/A","0","false","1034455.766","true","0","false",,"397521.655","397521.655","6","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6148614.762","true","-1","N/A","0","false","6148614.762","true","0","false",,"1412984.466","1412984.466","6","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","193872505","false","8","kg","193872505","false","193872505","false","0","false",,"41703710.632","41703710.632","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18675141","false","8","kg","18675141","false","18675141","false","0","false",,"4584092.439","4584092.439","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","324676839","false","8","kg","324676839","false","324676839","false","0","false",,"65651375.269","65651375.269","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","616","POL","Poland","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6906","false","8","kg","6906","false","6906","false","0","false",,"5528.815","5528.815","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","642","ROU","Romania","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23237","false","8","kg","23237","false","23237","false","0","false",,"11772.838","11772.838","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","724","ESP","Spain","0","W00","World","H5","HS","true","1001","Wheat and meslin","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","261674920","false","8","kg","261674920","false","261674920","false","0","false",,"56130101.046","56130101.046","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","56","BEL","Belgium","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71908074","false","8","kg","71908074","false","71908074","false","0","false",,"16726916.321","16726916.321","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8033925","false","8","kg","8033925","false","8033925","false","0","false",,"1679703.482","1679703.482","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","251","FRA","France","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9630596","false","8","kg","9630596","false","9630596","false","0","false",,"2229878.663","2229878.663","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131269525","false","8","kg","131269525","false","131269525","false","0","false",,"28828265.79","28828265.79","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5205","false","8","kg","5205","false","5205","false","0","false",,"2208.205","2208.205","0","false","true",
"C","A","20190101","2019","52","2019","826","GBR","United Kingdom","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","1003","Barley","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","133290749","false","8","kg","133290749","false","133290749","false","0","false",,"28453331.943","28453331.943","0","false","true",
